Text,Label
i feel so blessed to be experiencing this season of my life as a new mother,love
i didn t feel like doing much chris and i mostly just took too many pictures of unimportant stuff,sadness
i feel strongly that this year the lord is calling me to grow in discipline this year and to be faithful with things he has put in front of me,love
i quickly trotted off he added i feel embarrassed to ask hoping i would enter into some kind of conversation with him,sadness
ive vented and cried and now im a little more calm and feeling less hostile,anger
i feel so numb and so asleep yet every single feeling is so sharp and so full of pain,sadness
i feel guilty for complaining about my life knowing that there are people out there who have it much worse than i do,sadness
i feel like we should write a book on all of this because we are loving researching it and it is so good,love
i tried to explain what my lyme and coinfections feel like i guess i could say it is a horrible painful nightmare that just won t end,sadness
i guess just like a porn star looking at a inch rubber dong i m feeling a bit hesitant about the whole thing,fear
i am feeling so much love for my own mother and appreciative of all that she has done for me,joy
i feel that they are just saying these things because they dont want to agree with me and be rude,anger
i go shopping now i feel reluctant to buy things like that even though its really hard to resist the temptation,fear
i feel like him try to stay as faithful as possible to what he perceives as the real events that happened in that mountain,joy
i feel nostalgic a lot more than i felt after passing out of the school,love
i lets me into his fucked up world and he usually does i feel fucked up too and honestly a little scared,anger
i sort of suspected i was going to feel resentful and not really show my best side,anger
i feel like today is way suffering than the exam day which we have to open books everytime we went home,sadness
i am happy to see that he is off with hopefully a good job but i can t help feel a little greedy,anger
i forgive myself that i have accepted adn allowed myself to feel uncertain and inferior the moment someobdy is looking at me as i do physical labour,fear
i realize that the vision that i had for it at the beginning is not what i feel passionate about any more,love
im sure its because when i am lost i feel like everyone is being hostile toward me and i hate that feeling,anger
i feel i hate him like i have never ever hated anyone like that but i cant stop looking at his existing symbol,anger
i feel annoyed at the fact that i m three weeks out of chemotherapy and i m getting annoying pinching niggles in my back,anger
i use emoticons because it would be awkward writing i am feeling amused by what you are writing right now as opposed to xd,joy
i walked around my yard and even got down by the waterside of the lake i live by i couldnt feel my fingers it was so cold,anger
im feeling horny i go on to omegle and have sex chats cyber sex with guys,love
i feel so strongly and passionate about so hearing that just made my heart sink,joy
i am moving on and i feel sorry for you because i thought you were the most amazing boy ever,sadness
i probably feel the need to move on every years and the fact that ive been here over years now makes me feel totally worthless somewhere,sadness
im not feeling too hot this week so it has been a minor struggle but im pushing through and trying to smile my way through it,love
i think of or feel gratitude i think of my kind and gracious heavenly father,joy
i am feeling optimistic about doing as much as possible in the next to hours before the kids come home,joy
i found it hard to feel for any of the supporting cast who eventually became late night snacks for the vampires,love
i feel the need to pimp this since raini my beloved rocky casting director loves it so much,love
i feel alone so marginalized by my wacky core beliefs that are shared by a tiny percentage of the u,sadness
im feeling wildly supportive as i swallow my tension that every single other five year old i know of not only knows his letters but knows them backward,love
i feel i need to put my beloved uggs to one side and get back on the ballet pump bandwagon,love
i left for work feeling still unpleasant and cheered up a mite bit once i got there,sadness
i called it god because i d seen god in a book and figured god was the right name for feeling so utterly affirmed and accepted without question,love
i felt this way before i was feeling rather reluctant whether should i go down to bishan to fetch my boyfriend,fear
i was feeling very overwhelmed about what i was going to do about removing things from the house i am selling in maryland,fear
i really want to share the chance for you to win too because i feel passionate about the subject,joy
i was catapulted back into feeling more terrified of people than i had been in awhile,fear
i am so thankful that though things are a bit overwhelming he has sent people into our lives to help me not feel so neurotic,fear
i feel like i am gaining strength quickly and could probably start to ease back into running now but i am pretty much scared silly,fear
i feel pleased about this issue there are a lot of beautiful pieces in it for example maggie lees poem titled a href http vol,joy
i truly feel but its somehow not enough for me to hate him or to get mad,anger
i should have known she likes kamiki kun he laughs nozomi feels an unpleasant knot in her stomach you must think i m a fool don t you nonchan,sadness
i was feeling very defeated and like i just couldnt continue so i reluctantly asked for an epidural,sadness
i am sharing information that i feel is important to personal safety and empowerment parenting and living well,joy
i struggled with feelings of guilt as i took very gentle care of myself during my recovery and sometimes even now,love
i know he is totally trainable and can be free of his arm chewing habits i feel that the kids would be too nervous around him during the training process,fear
i have this feeling that if i have anymore vigorous sexual activity in the coming yes i misspelt that as cumming days parts of me will begin to fall off,joy
i felt i completely belonged and i didn t feel shy and frightened any more,fear
i posted this lovely picture on instagram and was feeling slightly rebellious walking on that plane feeling,anger
i feel a discontent an almost constant pull to travel need for an adventure to find my purpose and loneliness,sadness
i had a feeling that was going to happen once i accepted the job offer because life likes to throw you lots of curveballs,love
i feel myself getting agitated over something insignificant or feeling bored i m going to remember this quote,anger
i feel convinced plus so many diverse price tags that i feel sure everyone should come up with the funds to have their plot to be lighted up relatively economically,joy
i feel helpless about not being able to help him in feeling better but do my best to encourage him and think positively as mom is doing,fear
i keep seeing facebook updates of friends who get to go and i am feeling rather envious,anger
i may have spent the last hours feeling like a tortured soul but on the other side its all sunshine and rainbows,fear
i feel at the person who broke in and stole my gift which represents a very nice memory and turning it into something not so nice,sadness
i can feel my blood start to boil my hands start to twitch and i suddenly get really hot,love
i just love the colors and the way the yarns feel i also love supporting small businesses and it allows me to provide quality products in my own shop,joy
i am feeling a bit strange never felt that ever but should i really stop writing blogs now,fear
i was feeling a little longing for paris this week so i did what every artist does,love
i really feel for these innocent kids because not only are they taught unconscious racism but then they are taught overt racism and they have no choice but to follow,joy
i have an overwhelming feeling of sadness that there are people in this world that are so hateful,anger
i already feel like i fucked up though because i dont usually eat at all in the morning,anger
i know that when i am feeling distraught or moody i can depend on you two to put a smile back on my face,fear
i didnt feel like anyone really hated me or noone new anyway and i managed to just not think about those who do,sadness
i would stay in charge thereby helping z to feel safe yet at the same time be nurturing and loving,joy
i know the environment i live in we all smile and politely wave but i have my moments of feeling absolutely appalled at how shortsighted people can be,anger
i also feel aggravated i have an embarassing reason i dont want to go home yet i dreaded coming here and now im dreading leaving here,anger
i only tried for three and i can still feel the longing that came with wanting a child,love
i don t really feel that that will happen in my lifetime but still working in publishing i know that it s coming so i should be supporting bookstores,love
i feel as though the past two months have been a strange waking hour upon the even stranger dream of everything my years in wisconsin were and were not,fear
i think beaches are my favorite places although i get the feeling i would be quite fond of the desert also,love
i will confess to you i have had moments of feeling overwhelmed and ill admit being a bit melancholy,fear
i really thought i was because i liked what i was feeling when in all actuality i hated his personality,anger
there was joy in me when i heard that i was to take a course as a medical assistant,joy
i feel that charlie was being very generous in sharing writing credit with me as he clearly could have done the music without me,love
i feel like a soda in a can shaken turbulently and flew violently out of its container the moment it felt air exchanging its freedom to you,fear
i feel nervous when i think about going to australia though i feel exited at the same time,fear
i tend not to shower on those days and feel slightly rebellious getting all stinky and doing nothing,anger
i liked that ros is not intimidated by anna s wealth and that anna doesn t feel guilt or superior about her wealth and that she enjoys it,joy
i write these words i feel sweet baby kicks from within and my memory is refreshed i would do anything for this boy,love
i feel there are some who still wants us together and i im being rebellious,anger
i am feeling a bit apprehensive about carrying an amount this large without any protection,fear
i feel like i liked it but at the same time i feel let down,love
i always feel horny when im done but its definitely a large flaccid and my penis is sleepy and hangs low,love
i like to listen to it when the weather gets warm though because it makes me feel like i m carefree and at the beach,joy
i have my own mind and i feel like my mind is dangerous to my life,anger
i am feeling resentful it is my choice and i can choose to do things differently next time or even change my choice now,anger
i decided that this one lesson i had had was enough practise for me so its fair to say i was feeling slightly apprehensive walking over to the nursery slopes,fear
i go into work when im feeling low ill only feel worse all or nothing thinking e,sadness
i feel i was successful in doing that for the waxing moon it s quite a bit different than the hidden sun,joy
i think people born in the s and s hold the key to opening many doors for us we just need to make them feel treasured enough to share it,love
i do not however feel the loss of officer nicholsons life was any more tragic than the death of the young mother whose murder started this whole scenario in motion,sadness
im sorry i have a really bad cold and im feeling bitchy cos i never got to go out drinking myself stupid with my best friends tonight,anger
i luckily i don t think anyone i know was there at the time but can t help feeling a bit shaken,fear
i often feel disillusioned but i look upon it as a test of will and a test of character,sadness
i try to only buy fabrics that i would use in a project or that i feel are really fab,joy
i didnt feel that way with this we got to be with everyone on the dangerous path to freedom,anger
i always feel so unimportant so much that i always wonder if people remember my birthday,sadness
i just didnt feel like i really got to know him which i feel is why im so unsure of his character,fear
i feel like i should continue with the bridge lessons since continuity is going to be vital if i m to learn this game,joy
i would have wasted time and money and i just feel really pressured because i dont want to do that,fear
i also didn t feel very weird sleeping in my bed while the two of them slept in hers,fear
i feel so resentful about having to take care of us and not getting to do what i want to do,anger
i still feel brave when i walk into the saudi perfume scented terminal at dulles where my flight will leave from in an hour,joy
im feeling suitably annoyed by the panel and its time to get you a recipe for these previously deemed unworthy treats,anger
i began to feel agitated because i wanted to buy ewan some food and medicine before i left,anger
i got upset when i feel that the only person whos uptight on chatting is just me,fear
i feel very passionate about a certain topic i love backing up my position with actual knowledge and facts instead of relying solely on opinions,joy
i had a feeling i was doomed when i discovered i liked doing pap smears on family medicine,sadness
im feeling generous its easy when youre giving away other peeps stuff if after you vote you visit the a href http www,love
i first got my eye infection i have to back up and if possible make you feel less sympathetic for me than you probably already do,love
i feel a remembrance of the strange by justin aryiku falls into the latter category,fear
i don t just mean that the sensations we experience influence our moods i m not simply pointing out that say discomfort in our bodies makes us feel irritable,anger
i feel sympathetic towards companies that have done business for a century or two suddenly facing an entirely different situation,love
i am feeling amazing mostly normal i am going to a pre thanksgiving celebration with our friends from that time we were in softball,joy
i want to enter in defiance but coming from a different culture i feel offended that i am not allowed,anger
i am feeling generous so let s assume the former marlins each equal their most production season,love
i feel we are getting into dangerous territory when we simply ignore the parts of the constitution we don t want to follow or create extra constitutional bureaucracies,anger
i tried to explain to him how i feel when he says he is supportive and then he just goes about life status quo,love
i was feeling very unsure as to whether or not i should continue to blog at all,fear
i got up this morning with a heavy burden in my heart feeling a bit discouraged and questioning god about certain things that still are not clear to me,sadness
i know that tenge will get me to and from almost anywhere so if i am feeling impatient i offer more,anger
i feel like it here are ten of the many sites that keep me entertained on a daily basis,joy
ill add special sea shells and some sand for a beachy feel but for now i am loving my eggs,love
i feel remorseful but i am not ready to die and i do not look in the mirror,sadness
i feel is hostile kinship or mounting nausea did you know that back means the binding itself,anger
i feel so impatient so easily annoyed so outraged by the blatant defiance that seems to be olivias most prominent characteristic these days,anger
i also feel like i am being selfish in not being grateful for the life i do have and the amazing things in it,anger
i hate feeling so despised and detested by someone who i truly care for and completely love,anger
i also feel more welcomed at lush than any other job that i have had,joy
i guess these expectations of me being so goddamn perfect have made me feel afraid to change,fear
im feeling kind of dumb admitting i was gloating over the fact that i had her now,sadness
i feel like i have been beaten hard with a baseball bat under my arm which the doctor said was a very apt description,sadness
i tired of hearing of these unique communications special feelings and how sincere you are,joy
i didn t feel like i could face the day but i clung onto the verse the lord is gracious and compassionate as i started the morning,love
on a dark night i felt that there were several people near me and i did not know who they were,fear
i guess this is exactly what being feels like longing to go on adventure but at the same time feeling like you want to settle,love
im feeling to what im watching and reading beware here be spoilers and music that im loving to listen to,love
i have enjoyed the experienced of being entranced by most none up to this point have ever made me feel the experience of being devoted,love
i was at the cinema with my sister and her boyfriend a man sitting beside me started to stroke my leg for a while,fear
i will tell them what i really feel i understand supporting someone but that doesnt mean you have to lie to them,love
i wouldn t feel as offended as i do now because the sign would be accurate,anger
i feel a lot of shame in not having many romantic relationships in the past,love
i know it s kind of funny that i m feeling hesitant about making fashion from something we use to scent our clothes but it does worry me a bit,fear
i broke my uncles radio player accidentally and so i feared that he was going to cut me off from going to his house as well as playing it again,fear
i feel like im actually supporting myself by making use of what i know and love,joy
i still did not really feel like myself and i kind of hated these pictures but i am soooo glad we took them,anger
i am feeling so excited for many of the bloggers i follow who are anxiously bearing through a ww of the first few weeks of pregnancy,joy
i feel like im the only one whos caring about whats good for me right now,love
i can feel the frantic beat of his heart but cookie s voice is surprisingly clear,fear
i know some people may cringe but when i feel something in me i have to say it and if you wanna get mad well get mad,anger
i feel this blank in my mind is stopping me from breaking under this weight,sadness
i don t feel rejected or abandoned which speaks volumes to the expansion of my self worth,sadness
i may or may not have cried when thanking them for making my children feel so special and loved,joy
im not being fair to xia by doing it this way if he feels frightened by the work i do it that his fault,fear
i think browsers are more comfortable in my booth if all my attention is not focused on them and they don t feel pressured to make a purchase,fear
i can understand that you may feel youd rather not do your bit for the vulnerable and homeless in london in that precise way,fear
i feel like she acts bitchy and complainy to try and fit in but that doesnt make sense because for the most part were not bitchy and complainy,anger
i must ask if my column makes you feel so hateful why do you keep logging on,anger
i feel no joy no pride there is nothing to be admired in that foul achievement,love
i can walk the entire grocery store without feeling like they re going to give out and the aching doesn t happen often anymore,sadness
i feel like ya allah im scared puff it was fun man then id an idea,fear
i try to stay with my feelings caring for them meditating with them dancing with them and sometimes writing about them,love
i am fucking it up with my pattern of wanting craving addiction to attention and specialness my way of feeling loved by another,love
i have been in my mm comfort zone for too long and i feel the need to get a bit more creative with my composition,joy
i feel it rarely advances any worthwhile cause and i always stick to the rule of not posting anything online that i wouldnt be prepared to say to somebodys face,joy
i finish typing this post i realise i m ok no longer do i feel annoyed angry or even sad,anger
i feel like this insecurity is a good thing when i first started writing i pictured it all,joy
i am energetically pursuing my goals or i feel agitated and unable to sit still,anger
i still dont know what to make of it all but somehow i feel even more assured that what i teach works,joy
i feel more confident about this team right now than i did four hours ago,joy
i feel almost embarrassed at my own contribution because its ridiculously unsophisticated and it is pretty much immune to alteration by any of the things that are happening here,sadness
i have to admit these hilarious e cards are seriously exactly how i feel i am so stressed out i feel at any moment i could start hy,sadness
i wear this shirt i feel artistic you are artistic but now i look artistic yes son you do,joy
i feel like a greedy little traitor i m looking looking among these covers hey little snotface take me,anger
im lulled into a fantasy of walking hand in hand in some remote location preferably the beach at sunset its cliched i know and feeling love and loving in return,love
i felt such a resonance with your words i feel so ashamed that my feelings seem to have gotten the better of me,sadness
i have had since july st i am feeling shaken knowing i will be homeless in two months and as close to a home that i have is gone,fear
i have been feeling so drained like there is no strength left inside of me to fulfill the simplest of tasks,sadness
i just feel more and more like not caring about what people think of me as long as im happy with myself i love you and your personality and everything,love
i feel more content with what i have achieved and i know if i don t write today there ll still be a tomorrow,joy
i range has always been giving you feel reluctant to select your spray for anyone who are to select and exposed variants,fear
i cant escape the tears of sadness and just true grief i feel at the loss of my sweet friend and sister,love
i feel if not resolved soon enough will have a damaging effect on all the hard work my girlfriend and i have put into our relationship,joy
i am feeling very generous this month so i have decided to give away free my kit a href http dezinesamaze,joy
i feel that i should write the company and tell that that for this reason alone they need to come further east,sadness
i was just randomly talking about it and how i found the once more with feeling cd and listened to it and was quite eager to watch the show again,joy
i feel irritated pissed even like when someone wakes me up at that moment when i m on the edge of falling into a deep slumber,anger
i doubles victory over brown struff we went back on sunday feeling really optimistic and looking forward to another day filled with more fedtastic tennis,joy
ive noticed this week that im not the only one who struggles with feeling a little depressed after mothers day,sadness
i could say that will make anyone feel better than actually reaching their goal themselves,joy
i wrote deepika feeling very discouraged and thinking this silhouette just would not work for me,sadness
i feel all our time is devoted to scheduling instead of actually making the center be top notch,love
im not sure that feeling slightly wronged by the police the sheriff or the tsa is always a bad thing,anger
i am also now down lbs so i feel so good i still have another to go at least well thats the plan anyway,joy
im supposed to feel compassionate towards that little girl but i feel like she never existed,love
im not sure if what im feeling is so extremely vulnerable or now that i feel so depressed and sad,fear
i am feeling mellow excited about it partly because i know annie will churn all kinds of emotions inside of me esp,joy
i know its easy to twist things to create an explanation and im still not sure i have one but it did help me to feel a little less mad,anger
i to feel unloved when hes god and he has the choice to do whatever he wantd,sadness
i prayed to trust god with my desire to feel a divine sense of home,joy
i feel the need to jump through a bunch of hoops to enable myself to watch by beloved often befuddled bengals just in time for them to start losing again,love
i began to feel distressed and a feeling of sadness and a desire to kill myself,fear
i am much lighter now i feel extremely passionate about myself and my life yes me i do,love
i do feel resentful towards other bloggers writing for and against i don t even qualify to feel offence since delhi girls are obviously punjabi,anger
i remember feeling uncertain about what to say well erm we are trying and my period is due this week so erm,fear
i feel nostalgic to travel away from my country my family and my friends not because i dont like them,love
i remember feeling excited about that particular day because i considered myself a grown up and woop,joy
i feel frustrated and upset and demotivated when i dont see a whole picture of the curriculum that im studying for example english class,anger
i feel that the students in this classroom are very hostile towards any display of intellect just like the rest of society,anger
i want to be in the future years some of you made me feel amazing and some of you are the best friends i could ever ask for,joy
i was feeling a bit casual and put on a plain tank top with loose bottoms i got from zara,joy
i go with their flow i always feel shitty so i do what fits me best,sadness
i feel for them supporting a team that has traded a musical chairs management rotation for no proper manager at all,love
i feel as though you are determined to annoy me you know i dont want you listening to the radio,joy
ive always been very nervous to do something like that as i feel like i am not really that talented to enter something into an official contest,joy
i feel that it could have been a more successful outcome had i explored new styles but kept it close to me and remained myself,joy
i hear about a teenaged girl devastated by the pimple on her face the morning of prom i feel devastated for her,sadness
im not sure if all my stuff with andy as in me feeling annoyed at him was just my messed up chemicals,anger
i remember as a child feeling totally scandalized and outraged when i found out that girls didnt play in the nfl,anger
i am that woman who will notice and i will send one your way even on days when i feel discouraged myself,sadness
i have been blogging i have told you of the countless ways that i feel loved and blessed by the people i call my friends,love
i hate to say it but i felt a tinge of this same feeling last week as i watched my beloved red sox fall to the tampa bay devil rays,joy
i should welcome feeling those that have gone before me i almost feel doomed by it,sadness
i feel shitty because she quit a job to come here but there is only so much hand holding and training that i am willing to do,sadness
i think this is really great having been in situations where i feel overtly threatened in a public place where everyone pretends they don t see what s happening,fear
i was ready to meet mom in the airport and feel her ever supportive arms around me,love
i know scones are not a must have food but i am determined to live a frugal lifestyle without feeling deprived,sadness
i feel like professors arent supportive of students who get things done and are prepared early,love
i feel ive been physically uncomfortable for the last months of my life so nothing new there,fear
i like it on croissants when im feeling naughty but just eating it alone in a bowl or on a bed of lettuce leaves is satisfying too,love
i had a recent pang of feeling ugly and that i was a failure in some way,sadness
i really feel disturbed over all this mayhem as i have been to this heavenly vale twice and personally know all the ground realities,sadness
im also feeling gracious and i want to bless you with a few more old tried and true family recipes,love
i usually use smaller legos however this year i have a few students with fine motor delays and i want all my students to feel successful,joy
i was still feeling a bit unsure a bit not convinced still a bit frustrated,fear
i was using it to vent out ugly feelings and be vicious and nasty rather then deal with them like an adult,anger
i try not to complain or show them my attacks because they feel so helpless like any parent would,fear
i feel hopeful and will do my best to give it a go next week despite having dozens of final assignments to mark,joy
i guess i feel that the things i wrote about were so petty and small that im kind of embarrassed to go back through them,anger
im feeling all triumphant you may high five me if you choose mind you ill laugh at you but,joy
i always had a feeling of being in shape and became increasingly frustrated with the daily accumulation of body fat elusive,anger
i feel i have no hope of supporting a family and purchasing a house in vancouver,love
i drove dannika to school i was feeling a little bit rushed and this is what greeted me as i turned the corner,anger
i feel like a woman should be respected at all times therefore i made the right decision he said,joy
i feel its gonna start aching again when the rainy season comes again next year,sadness
i feel anxious for myself moment of truth i feel rather like a tiger in a cage when it comes to testing,fear
i know the effects of my day to day happenings on my serenity are so subtle at times that i end up feeling irritable and discontent without knowing why,anger
i got on and was nervous feeling very timid and shy but after a while we were talking like weve known each other our whole lives,fear
i feel so impatient and sometimes i feel thankful that god gave me more time for the moulding of my heart,anger
i cant tell you in words how much i feel honored that my photo made it into this gallery,joy
i feel like im being a terrible person and that hes going to hate me for thinking these things,sadness
i was stymied a little bit as i wrote feeling unsure that i might go somewhere with the story unintended,fear
i feel like there isnt any dirty oil left on my skin after using this to clog my pores or make my skin oily towards the end of the day,sadness
i feel every part of me agitated by the reality of the kingdom walk the talk,anger
i have the capacity for great care and compassion as well as the ability to bite metaphorically speaking when i feel threatened,fear
i was expecting to say this is a very bittersweet feeling but all im feeling is bitter,anger
i feel quite scared about my work life balance if i start to work for ken again,fear
im feeling really shaken up today my stomach hurts ibleeditout i ran into some friends and kodi has been a complete brat,fear
i woke up this morning wanting to cry and the feeling hasnt been shaken yet,fear
i have been feeling discouraged lately but a quick visit from my sister and nephew this weekend definitely cheered me up,sadness
i think he was feeling fond of and possessive of harry and then when harry grabbed a bit into the grabbing and then angry with himself and frustrated,love
i feel those feelings coming back all those hateful jealous paranoid feelings that used to torture me relentlessly,anger
i feel resentful that it hurts so much but i m also grateful she said for what i can do including disco swimming and even taking the stairs,anger
i feel that everyone has the ability to be artistic in his or her own special way and find that the most attractive art is unleashed fromthe virgin artists,joy
i wasn t motivated i was tired and my guilt was making me feel worthless,sadness
i must admit no matter how early i start playing christmas music and doing my holiday shopping the tree makes everything feel so much more holly and jolly,joy
i am feeling more energetic more alive happier than i have in a long time,joy
i sometimes feel i am being stubborn not out of spite but rather in spite of myself,anger
i feel shaken or angry that my husband keeps lying to me and is a sexaholic i often start to feel mad at god,fear
i love some of it the media coverage but sometime i feel they put an ugly picture,sadness
i was feeling apprehensive about my journey because i would be using public transportation the whole way,fear
i feel no pain no feeling of loneliness but adoring love to gain i said i love you forever along with this love i bring,love
i also need to remember how bad overeating makes me feel not just the fullness but the hangover i get from food thats too rich or too sugary,joy
i feel that the out of people that i encounter in the day that are rude and mean to me for no reason at all,anger
i had a strange dream last night and woke up today feeling a bit shaken up,fear
i started out feeling really optimistic and driven for this paper coz it was gonna teach me the meaning and ways of being a leader,joy
i feel like ive entered some weird universe and i really am grateful for it,fear
i had expected it to be rather sickly and the coconut gives it a nice tropical feel i was disappointed there were only two,sadness
im feel especially affectionate toward and blessed by r shannon and the other close family friends who made my birthday very special,love
i feel so supportive of her because shes pretty good she sang for us at a meeting we had,love
i feel like i should make one of these for every beach loving friend i know,love
ive realized over the last few months that i generally tend to feel tremendously dissatisfied after having sex with him,anger
i feel oddly nostalgic for those early days when we were all still figuring things out,love
i could sit for hours with some old friends catching up and just feel like i am in a uber gorgeous,joy
when i heard that my sister had shouted at my friends cousin at their place,anger
i didn t mean to sound as though i feel offended i meant it as a joke guess people didn t get it haha,anger
i feel as if i have had enough sleep and have much more vital energy than i have ever had before taking it,joy
i was feeling too agitated to read and it was too hot out to walk,anger
i feel even more regretful that i didnt get to go to her senior presentation,sadness
i love children s literature authors who don t feel the need to dumb down things for kids,sadness
i have been feeling so strange and frankly bad about how not sad i am,fear
i feel threatened by anyone i get this feeling that i want to kill someone,fear
i bet almost each of us though once in their life ever had this kind of feeling called jealous,anger
i was insane not liking someone else to do all this but it made me feel less valuable b c i wasnt working and i also wasnt a housewife,joy
i cant shake off my feelings of being offended and hurt no matter how hard i try and the conversation keeps consuming my every thought,anger
i do a hobble to the bike rack with one bike shoe on and barefoot on the other side feeling a bit foolish but not too worried,sadness
i am feeling a bit adventurous i put on red lipstick rouge artist and intense from make up for ever,joy
i feel to it and it benefits from a generous budget for exotic sets and gorgeous matte paintings,love
i very much enjoyed the build up and the air of suspense and confusion throughout but i cant help but feel dissatisfied by the ending,anger
i feel like i m always the one getting punished for stupid things and i feel like i m being chastised for behaving,sadness
i forgive myself that i have accepted and allowed myself to feel terrified when i can not move myself or speak or scream in sleep paralysis,fear
i get the feeling people think im indecisive and childish which isnt entirely true not to the degree that i show it anyway,fear
ive been coughing for the past few days now and my stomach muscles are definitely feeling rather tender the sore throat is a new development as is the runny nose,love
i understand the logic of having a student congress but i cant help but feel thats its really really really boring,sadness
i am this morning filled with the feeling of possibility and the gentle morning haze of nyquil,love
i feel so exhausted from dealing with drama between other authors that i dont have energy to write,sadness
im feeling very frustrated with my novel in progress right now and i cant even decide why,anger
im guessing with everyone standing there she was feeling timid about moving through the crowd again,fear
i can feel the beginnings of a cold so i figured i deserve a heinously hot bath,anger
i was thinking that i might be ready but was feeling unsure of my assessment,fear
im feeling more vulnerable writing about this than i do writing about my melt downs mishaps and toddler challenges,fear
i feel so so tortured by looking at the lecture notes and nothing is going in except for my holiday plans,anger
i would feel timid wearing them beacuse id try to not get them dirty etc,fear
i feel depressed to the point of developing high fever at least once a week,sadness
im not feeling treasured i need to remember that its hard to treasure something that has been lost,love
i feel ok and go out into the world to work buy food or just go for a walk,joy
ive been feeling a bit nostalgic ever since i went through a box of my dads old pictures for a post i did for a href http mysalvagedtreasures,love
i needed to look for something to assist us because it does not bring a good feeling for her supporting the family,love
i honestly don t think it s possible for me to feel romantic love at this point,love
i feel especially passionate about the friendships and support network that we enjoy as a part of womens ministry at befc today,love
i could understand if a survivor reading this might at first feel offended by my talking about abstract forms of rape,anger
i feel like im in a whirlwind and the next im trying not to be too impatient as i wait,anger
i was feeling relatively indecisive and not very hungry until we walked past a barbeque place,fear
i feel so horrible that you had to go through all that just because you grew up a little earlier than your friends,sadness
i scanned through several old blog posts and i could still feel the hurt from them,sadness
i get more upset when bruce is a little more tired from work than usual i feel a little rejected,sadness
i feel like this leads me to be not as gentle and kind as i should be,love
im more than ready to meet this little man but knowing that time is running out leaves me feeling a little apprehensive,fear
i miss how safe and comfortable he made me feel and how vulnerable i was able to be with him because i knew he loved me,fear
i was admiring and envying the figures of the twentysomething set ahead of me in class and feeling ugly jealous,sadness
i know i feel a sense of obligation to be loyal to the us canada and taiwan depending on whether or not you think the last is a country,love
i am so happy because i finally feel like i m doing something that i am compassionate about,love
ive had so much more energy no more slugging around feeling lethargic after massive takeaways and choccy binges and my skin started to clear up instantly,sadness
i spent much of the morning feeling like an impostor or a visitor in someone elses life and uncertain what if anything i should do next,fear
i was thinking about how you all were watching general conference and i was feeling a bit jealous,anger
i feel respected so his notions of feeling good or thinking good about someone become my notions of ensuring respect,joy
i will pay a month for months and feel shame every time i grill a hot dog from that point on,love
i try to be mindful about where i am in the room and i check in with the minister beforehand about what would feel most supportive for her,love
i feel fine now but it was pretty rough running for hours and minutes straight,joy
ive finished it i feel foolish for having put any expectations on the story when i began reading it,sadness
i begins to feel herself grow too fond of him and asks him to leave her alone for good,love
i made it and enjoyed most of my run but now i m feeling greedy,anger
i tend to be a window shopper when im alone because theres always going to be a self imposed limit of one or two when im feeling naughty,love
i feel confident that my issue is being regarded with the highest sense of urgency,joy
i still feel like i was somehow one of the family members horribly wronged by the tragic events that have transpired today,anger
i feel like a failure like i m so fucked up that i have to be medically managed,anger
i now feel so determined to smash round and really give her something to be proud of,joy
i haul of each to the lava planet and export them down to the space port feeling fairly clever,joy
i suddenly feel that this is more than a sweet love song that every girls could sing in front of their boyfriends,love
i wanted to say something to her but it was just a bad vibe and i was feeling hostile didnt think it was a good night to do so,anger
i feel i need to change that pattern so that i can stand up for myself and learn to be supportive,love
i would rather take my chances on keeping my heart and getting it broken again and again then to stop feeling to stop caring to be bitter cross cynical,love
i make an arcade i have a very simple purpose and that is to try to make it feel absolutely comfortable physically emotionally practically and absolutely,joy
i also find that during those times when i feel victimized by his loss i dont feel him near me at all,sadness
i did feel that loving kindness allow us to think and feel how our conscious and how we interact with various things in the body and mind,love
i feel like i am the only one trying to accomplish everything especially the balance in our extremely distressed world,fear
i am feeling very fearful that things arent going to go the way i want them to with my ex,fear
i am feeling impatient and would just like to get on with life i am in no hurry to push myself right back into illness,anger
when i was ten i got shut in the school with a friend i had to jump out of a window and cross a beam metres high,fear
i want to seduce you into buying it without you feeling liked youve been conned or connived into it,love
i want to capture this feeling and put it into words so i can again gain the sweet taste in my mouth right now,love
i have hurt so much and been told to stop so much that i suppose it all leaked into my brain and now i feel guilty when i hurt,sadness
i dont need to wear a mask because at this moment i can show all my feelings to my beloved without missgivings,love
i had been feeling extremely troubled and still am so the note was welcome as roy has a philosophy of life that is very salutary and calming,sadness
i continue to add more so please feel free to explore and let me know what you think,joy
i feel truly blessed to have had the opportunity to participate in review groups and i have enjoyed trying out these products and giving you my honest opinion,love
i drafted this post at least a month ago and now i m feeling quite uncertain about it,fear
i look around at the people around me and i feel almost slightly envious about how they have a way of motivating themselves sitting down and studying so hard,anger
i fought i could feel myself trusting this man who was so patient and had a cool confidence more and more,joy
id feel very sympathetic but then again its not like what the current situation seems,love
i will soon start to feel like me again i liked her and i miss her,love
i an asylum seeker who i don t know how they live in this country without feeling assaulted,fear
i needed to clear my head he tells him and sighs when he feels gentle fingers in his hair,love
im happy with my race pace officially and my ability to pull it together when i started feeling crappy,sadness
the funeral of a friend who was killed in a car accident she was of my own age,sadness
i will admit that i do feel a little envious when i hear of young writers who do so well,anger
