id,search_keyword,text,followers_count,followings_count,listed_count,statuses_count,user_effect,retweet_count,tweet_length,time_span,registration_age,registration_age_days,hashtags_count,r_score,target
1.63E+18,سانحه وزیر ورزش فوت,"♦️مدیرکل حوزه ریاست وزیر ورزش در سانحه بالگرد درگذشت
«اسماعیل احمدی» مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت شدند. https://t.co/Ta7CcY1Mjg https://t.co/C8jZGhL2U3",292,347,1,3143,0.841,1,214,993,2,994,0,0.457,0
1.63E+18,سانحه وزیر ورزش فوت,"سانحه برای بالگرد وزیر ورزش در بافت مجروحان راهی بیمارستان شدند

این سقوط بالگرد ۱۶ مجروح داشت

  مشاور وزیر ورزش به علت شدت صدمه سانحه بالگرد فوت کرد https://t.co/9jrv5a4kz3",171,126,1,3910,1.357,0,174,1064,2,1065,0,0.576,0
1.63E+18,سانحه وزیر ورزش فوت,"سانحه بالگرد حامل وزیر ورزش در بافت/ حال سجادی مساعد است /فوت مشاور وزیر

https://t.co/hOeuynPuxT 

 #اخبارروز #حادثه #خبرروز #سقوطبالگرد #وزیرورزش #کرمان",813,12,3,9439,67.75,0,154,2132,5,2133,6,0.985,0
1.63E+18,سانحه وزیر ورزش فوت,"🔴 مدیرکل حوزه ریاست وزیر ورزش درگذشت

🔹«اسماعیل احمدی» مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت شدند.
++++
شبکه خبری ریال نیوز  https://t.co/nXXx1OHybo 

 @RialNews https://t.co/foBh8IFKew",395,5000,6,949,0.079,0,239,514,1,515,0,0.073,0
1.63E+18,سانحه وزیر ورزش فوت,"متأسفانه آقای اسماعیل احمدی مشاور وزیر ورزش و سرپرست حوزه وزارتی وزارت ورزش در سانحه سقوط هلیکوپتر وزیر ورزش در بافت کرمان فوت کردن!!
شادی روحش صلوات https://t.co/ZdHgeih0hX",2351,3038,0,4071,0.774,1,173,194,0,194,0,0.436,0
1.63E+18,سانحه وزیر ورزش فوت,"مدیرکل حوزه ریاست وزیر ورزش درگذشت

🔹«اسماعیل احمدی» مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت شدند. https://t.co/Gh34Rl2VpJ",4811,4865,1,51518,0.989,0,174,1422,3,1423,0,0.497,0
1.63E+18,سانحه وزیر ورزش فوت,"«اسماعیل احمدی» مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت شدند

اخرین عکسی که ایشون سر مزار شهید حاج قاسم گرفتن https://t.co/2O9BWj1qpN",4409,5001,1,14298,0.882,2,185,317,0,318,0,0.469,0
1.63E+18,سانحه وزیر ورزش فوت,"بالگرد حامل وزیر ورزش دچار سانحه شد/خون‌ریزی مغزی وزیر ورزش و فوت مشاورش

حمید سجادی، وزیر ورزش و جوانان امروز راهی کرمان شده بود که در سفر وی به شهرستان بافت، بالگرد حامل وی دچار سانحه شد.
  ۱۴مسافر این بالگرد بهمراه خلبان و کمک خلبان به بیمارستانی در کرمان منتقل شدند https://t.co/aPLbcZl7Es",7102,1413,78,38496,5.026,11,293,2504,6,2505,0,0.834,0
1.63E+18,سانحه وزیر ورزش فوت,"مدیرکل حوزه ریاست وزیر ورزش درگذشت

«اسماعیل احمدی» مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت شدند.",832,1276,0,4866,0.652,0,149,842,2,842,0,0.395,0
1.63E+18,سانحه وزیر ورزش فوت,"متأسفانه آقای اسماعیل احمدی مشاور وزیر ورزش و سرپرست حوزه وزارتی وزارت ورزش در سانحه سقوط هلیکوپتر وزیر ورزش در بافت کرمان فوت کردن!!
شادی روحش صلوات https://t.co/tMUUKNsyrj",15877,13290,4,25924,1.195,42,173,610,1,611,0,0.544,0
1.63E+18,سانحه وزیر ورزش فوت,"فوت مدیرکل حوزه ریاست وزیر ورزش در سانحه بالگرد حامل وزیر ورزش

اسماعیل احمدی مدیرکل حوزه ریاست وزیر ورزش  از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که متاسفانه در این حادثه فوت شدند https://t.co/G7yZMMMDWy",202659,8,633,19416,25332.375,0,208,3241,8,3241,0,1,0
1.63E+18,سانحه وزیر ورزش فوت,"مدیرکل حوزه ریاست #وزیر_ورزش درگذشت

 «اسماعیل احمدی» مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت شدند https://t.co/IJqvn6032b",59869,985,367,59894,60.781,0,174,3432,9,3433,1,0.984,0
1.63E+18,سانحه وزیر ورزش فوت,"مشاور وزیر ورزش به علت شدت صدمه سانحه بالگرد فوت کرد

منابع بیمارستانی در بافت خبر دادند که اسماعیل احمدی مشاور وزیر و مدیرکل حوزه وزارتی این وزارتخانه متاسفانه به علت شدت صدمه درگذشت. https://t.co/EAvwIKZd89",1336,168,6,19086,7.952,0,208,1651,4,1652,0,0.888,0
1.63E+18,سانحه وزیر ورزش فوت,"مشاور وزیر ورزش به علت شدت صدمه سانحه بالگرد فوت کرد.
منابع بیمارستانی در بافت خبر دادند که اسماعیل احمدی مشاور وزیر و مدیرکل حوزه وزارتی این وزارتخانه متاسفانه به علت شدت صدمه درگذشت. https://t.co/LrvjCg1gpn",1071,710,4,7612,1.508,0,208,1549,4,1550,0,0.601,0
1.63E+18,سانحه وزیر ورزش فوت,"♦️مدیرکل حوزه وزارتی سجادی به علت شدت صدمه سانحه بالگرد فوت کرد

▫️منابع بیمارستانی در بافت خبر دادند که اسماعیل احمدی مشاور وزیر و مدیرکل حوزه وزارتی این وزارتخانه متاسفانه به علت شدت صدمه درگذشت./ایرنا

https://t.co/DDeKNhbiNm https://t.co/FotWaD0Fnw",43036,0,313,144079,0,1,252,3134,8,3135,0,0,0
1.63E+18,سانحه وزیر ورزش فوت,"فوت مدیرکل حوزه ریاست وزیر ورزش در سانحه بالگرد حامل وزیر ورزش

اسماعیل احمدی مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که متاسفانه در این حادثه جان خود را از دست داد https://t.co/dlLvRpulZv",81,2,0,1323,40.5,0,220,89,0,90,0,0.976,0
1.63E+18,سانحه وزیر ورزش فوت,"فوت مدیرکل حوزه ریاست وزیر ورزش در سانحه بالگرد حامل وزیر ورزش

اسماعیل احمدی مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که متاسفانه در این حادثه جان خود را از دست داد_ایرنا https://t.co/N9O33kmIc7",441487,34,1128,67563,12984.912,2,226,3472,9,3473,0,1,0
1.63E+18,سانحه وزیر ورزش فوت,"🔴 سقوط بالگرد حامل وزیر ورزش/ مدیرکل حوزه وزارتی فوت کرد

♦️بالگرد حامل وزیر ورزش عصر پنجشنبه هنگام فرود در مجموعه ورزشی شهرستان بافت سقوط کرد و بر اثر این سانحه اسماعیل احمدی مدیر کل حوزه وزارتی فوت کرد.

حال وزیر ورزش مساعد است و برای درمان مصدومیت به بیمارستان منتقل شده‌ است. https://t.co/Z741Ycu8PX",9279,97,49,1947,95.66,0,303,237,0,238,0,0.99,0
1.63E+18,سانحه وزیر ورزش فوت,"🔴مشاور وزیر ورزش به علت شدت صدمه سانحه بالگرد فوت کرد

💢 منابع بیمارستانی در بافت خبر دادند که اسماعیل احمدی مشاور وزیر و مدیرکل حوزه وزارتی این وزارتخانه متاسفانه به علت شدت صدمه درگذشت. https://t.co/h2x7QccOX5",16723,274,65,23894,61.033,1,211,2673,7,2674,0,0.984,0
1.63E+18,سانحه وزیر ورزش فوت,"فوت مدیرکل حوزه ریاست وزیر ورزش در سانحه بالگرد حامل وزیر ورزش

اسماعیل احمدی مدیرکل حوزه ریاست وزیر ورزش  از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که متاسفانه در این حادثه فوت شدند.",2534,35,36,9904,72.4,1,185,2036,5,2037,0,0.986,0
1.63E+18,سانحه وزیر ورزش فوت,"مدیرکل حوزه ریاست وزیر ورزش درگذشت

«اسماعیل احمدی» از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت شده است https://t.co/dEFBnCyhQF https://t.co/aUk0Kk79Ur",255975,7,892,132345,36567.857,2,171,3113,8,3113,0,1,0
1.63E+18,سانحه وزیر ورزش فوت,"فوت مدیرکل حوزه ریاست وزیر ورزش در سانحه سقوط بالگرد

اسماعیل احمدی مدیرکل حوزه ریاست وزیر ورزش  از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت کرده است
https://t.co/AhEjYwyJby https://t.co/t5Qy5TxDI7 https://t.co/35O5SZOk8y",269,3,6,931,89.667,1,241,101,0,102,0,0.989,0
1.63E+18,سانحه وزیر ورزش فوت,"🔸مشاور وزیر ورزش به علت شدت صدمه سانحه بالگرد فوت کرد

▫️منابع بیمارستانی در بافت خبر دادند که اسماعیل احمدی مشاور وزیر و مدیرکل حوزه وزارتی این وزارتخانه متاسفانه به علت شدت صدمه درگذشت./ایرنا

🆔 @Entekhab_ir https://t.co/YoiUP26N8A",33,299,0,1273,0.11,0,233,113,0,114,0,0.099,0
1.63E+18,سانحه وزیر ورزش فوت,"مشاور وزیر ورزش به علت شدت صدمه سانحه بالگرد فوت کرد

 https://t.co/WeWvyhbwRa",1294,13,5,20077,99.538,0,78,2410,6,2411,0,0.99,0
1.63E+18,سانحه وزیر ورزش فوت,"🎥  تایید فوت یک نفر در سقوط بالگرد وزیر ورزش

اسماعیل احمدی مدیرکل حوزه ریاست وزیر ورزش از مصدومین سانحه بالگرد حامل وزیر ورزش بوده که در این حادثه فوت شده است https://t.co/dEFBnCyhQF https://t.co/QmAwPp1Lmy",255975,7,892,132345,36567.857,0,207,3113,8,3113,0,1,0
1.63E+18,سانحه وزیر ورزش فوت,"🔴مشاور وزیر ورزش به علت شدت صدمه سانحه بالگرد فوت کرد

منابع بیمارستانی در بافت خبر دادند که مشاور وزیر ورزش که در سانحه بالگرد مجروح بود درگذشت.

مدیر داخلی بیمارستان بافت فوت مشاور وزیر ورزش را تایید کرد. https://t.co/q6kvFyXnpD",1072,119,11,5592,9.008,0,230,1027,2,1028,0,0.9,0
1.63E+18,سانحه وزیر ورزش فوت,"مشاور وزیر ورزش به علت شدت صدمه سانحه بالگرد فوت کرد

منابع بیمارستانی در #بافت خبر دادند که مشاور وزیر ورزش که در سانحه بالگرد مجروح بود درگذشت.

مدیر داخلی بیمارستان بافت فوت مشاور وزیر ورزش را تایید کرد_باشگاه خبرنگاران https://t.co/wtB7uGASTu",441487,34,1128,67563,12984.912,2,246,3472,9,3473,1,1,0
1.63E+18,سانحه وزیر ورزش فوت,"منابع بیمارستانی در بافت خبر دادند که مشاور وزیر ورزش که در سانحه بالگرد مجروح بود درگذشت.

مدیر داخلی بیمارستان بافت فوت مشاور وزیر ورزش را تایید کرد. https://t.co/7vaAXSzzlK",71142,3,359,94453,23714,0,175,2290,6,2290,0,1,0
1.63E+18,رهبر همسر شهید مطهری,"شخصا هیچ گونه شناختی از همسر استاد شهید مطهری نداشتم و ندارم

اما برای بنده یکی از شاخص‌های مهم شناخت خواص انقلاب، نوع مواجهه رهبر معظم انقلاب با طرف است.

این نماز کم نظیر است و این خانم حتما بزرگ و در تراز همسر شهیدش می باشد
رحمت و رضوان الهی بر او باد ان شاالله 
#اعظم_روحانی https://t.co/W7wmD4y5Rx",115935,194,405,14398,597.603,11,302,2254,6,2254,1,0.998,0
1.63E+18,رهبر همسر شهید مطهری,"اقامه نماز رهبر انقلاب بر پیکر همسر شهید آیت‌الله مطهری

رهبر انقلاب پیش از ظهر امروز با حضور در کنار پیکر سرکار خانم اعظم (عالیه) روحانی، همسر شهید آیت‌الله مرتضی مطهری ضمن قرائت فاتحه، بر پیکر او نماز اقامه کردند https://t.co/SIv14omqPd",255975,7,892,132345,36567.857,4,238,3113,8,3113,0,1,0
1.63E+18,رهبر همسر شهید مطهری,رهبر انقلاب بر پیکر همسر #شهید_مطهری نماز اقامه کردند.,25,31,0,1571,0.806,0,54,541,1,541,1,0.446,0
1.63E+18,رهبر همسر شهید مطهری,"اقامه نماز رهبر انقلاب بر پیکر همسر شهید آیت‌الله مطهری - خبرگزاری مهر
https://t.co/Qs5Ez8Ljzl
سیستم هوشمند خبری فارسی در ایالات متحده https://t.co/SkK4j888aJ",248,623,0,112833,0.398,0,158,329,0,329,0,0.285,0
1.63E+18,رهبر همسر شهید مطهری,اقامه نماز توسط رهبر انقلاب بر پیکر همسر شهید آیت‌الله مطهری https://t.co/1JVE8CTZoZ,6011,4482,5,20919,1.341,2,84,3177,8,3177,0,0.573,0
1.63E+18,انتقال آب به ارومیه,"ابراهیم رئیسی تونل ۳۶ کیلومتری انتقال آب کانی‌سیب به دریاچه ارومیه را افتتاح کرد. برخی نمایندگان مجلس اعلام کرده بودند که این طرح تغییری در وضعیت دریاچه ارومیه ایجاد نمی‌کند و کمال حسین‌پور، نماینده پیرانشهر، گفته بود که این تونل باعث خشک شدن آب چشمه‌ها و چاه‌های منطقه شده است https://t.co/pl8GKYapx3",1540914,76,1798,180713,20275.184,23,301,2486,6,2486,0,1,0
1.63E+18,انتقال آب به ارومیه,پروژه انتقال آب به دریاچه ارومیه که٣۶کیلومتر آن تونل است کم نظیر است.این پروژه عظیم و پیچیده با پشتیبانی دولتها و همت قرارگاه خاتم الانبیا سپاه انجام شد.یکی از دلایلی که سپاه نوک پیکان حملات دشمن است همین کارآمدی است که طرف آن را کمک به حفظ و استمرار ج.ا می فهمد و بهش فشار می آید,115935,194,405,14398,597.603,19,280,2254,6,2254,0,0.998,0
1.63E+18,انتقال آب به ارومیه,"سفر #رییسی به #ارومیه

#رئیس_جمهور به منظور افتتاح سامانه انتقال آب به #دریاچه_ارومیه وارد استان #آذربایجان_غربی شد

https://t.co/4qXcFzoQJB https://t.co/2s6IMKLTGP",240690,9,923,90015,26743.333,6,164,2791,7,2791,5,1,0
1.63E+18,انتقال آب به ارومیه,"در سفر امروز (جمعه ۱۴۰۱/۱۲/۵) سید ابراهیم رئیسی به استان آذربایجان غربی، دریچه سد شهید کاظمی در شهرستان بوکان با دستور ایشان بازگشایی شد.
بر این اساس، با باز شدن دریچه‌های این سد از امروز، سالانه سیصد میلیون متر مکعب آب به دریاچه ارومیه انتقال خواهد یافت.
#دریاچه_ارومیه https://t.co/8kMJq9oziZ",735,636,1,727,1.156,0,294,425,1,425,1,0.536,0
1.63E+18,انتقال آب به ارومیه,"بهره برداری رسمی از سامانه انتقال آب به دریاچه ارومیه/ رئیسی: احداث این سامانه گواه توجه به محیط زیست است/ حق‌آبه کشاورزان و حق احدی در اجرای این پروژه ضایع نخواهد شد/ ماموریت احیای دریاچه تمام نشده است - خبرگزاری تابناک
https://t.co/KcUomA9GSV
سیستم هوشمند خبری فارسی در ایا... https://t.co/h7TqHzhQ2u",248,623,0,112833,0.398,0,302,329,0,329,0,0.285,0
1.63E+18,انتقال آب به ارومیه,"سالیان سال فریاد دلسوزی اصلاحات برای دریاچه ارومیه گوش عالم را کر کرده بود.
اما اون کسی که طرح انتقال آب به دریاچه ارومیه رو با تکیه بر توان داخلی، امروز به سرانجام رسوند و افتتاح کرد سید ابراهیم رئیسی بود.
#رئیسی_مچکریم https://t.co/61j8s4GOyZ",6174,3778,2,7422,1.634,1,244,932,2,932,1,0.62,0
1.63E+18,انتقال آب به ارومیه,"آب‌رسانی به دریاچه ارومیه با مرحله اول سامانه انتقال آب به ظرفیت ۳۰۰میلیون متر مکعب، یکی از بزرگ‌ترین طرح‌های زیست‌محیطی و سرآغاز اجرای اقدامات جدیدی برای احیای دریاچه ارومیه است.
#دریاچه_ارومیه",1054,1175,0,4375,0.897,1,194,877,2,877,1,0.473,0
1.63E+18,انتقال آب به ارومیه,تونل انتقال آب سد کانی سیب به #دریاچه_ارومیه  را می‌توان بعنوان یکی از بزرگترین طرح هایی دانست که نظام مقدس جمهوری اسلامی ایران در طول 44 سال عمر پر برکتش به بهره برداری رسانده است,1054,1175,0,4375,0.897,1,180,877,2,877,1,0.473,0
1.63E+18,انتقال آب به ارومیه,"🔹سامانه انتقال آب به دریاچه ارومیه با حضور رئیس‌جمهور افتتاح شد.
🔹طرح تونل انتقال آب کانی‌سیب به دریاچه ارومیه متشکل از تونل ۳۶ کیلومتری و کانال ۱۱ کیلومتری است و قابلیت آبرسانی حدود ۵۰۰ میلیون مترمکعب آب در سال به دریاچه ارومیه را دارد
#دریاچه_ارومیه https://t.co/sQC6Tuq1B6",160,231,0,393,0.693,1,275,424,1,424,1,0.409,0
1.63E+18,انتقال آب به ارومیه,"افتتاح  آبرسانی به دریاچه ارومیه با حضور رئیس جمهور از پیشرفتهای دولت: متشکل از سد، بند بادین آباد، تونل انتقال ۳۶ کیلومتری و کانال ۱۱ کیلومتری است که با پایان فازهای اول و دوم قابلیت انتقال سالانه حدود ۵۰۰ میلیون مترمکعب آب مازاد به دریاچه ارومیه راخواهد داشت.
#دریاچه_ارومیه",1054,1175,0,4375,0.897,1,276,877,2,877,1,0.473,0
1.63E+18,انتقال آب به ارومیه,"#خبر_خوب اینکه قراره #دریاچه_ارومیه رو دوباره پرآب ببینیم،
تونل ۳۶کیلومتری انتقال آب به دریاچه ارومیه امروز افتتاح شد.
کاری که تودولت‌های گذشته فقط حرفشو زدن و رای ازش گرفتن !
امروز در دولت رئیسی انجام شد. https://t.co/oOZbCt0pEJ",66475,32632,81,174973,2.037,5,229,751,2,751,2,0.671,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/CFItVGknas",37,56,0,481,0.661,1,161,317,0,318,1,0.398,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/DXA1nKUWei",37,56,0,481,0.661,1,161,317,0,318,1,0.398,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/hKjA5tJIdG",37,56,0,481,0.661,1,161,317,0,318,1,0.398,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/V3dTceLc0F",82,67,0,1059,1.224,1,161,667,1,667,1,0.55,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/RzLHtYtuYU",82,67,0,1059,1.224,1,161,667,1,667,1,0.55,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/YeJOm5avjd",82,67,0,1059,1.224,1,161,667,1,667,1,0.55,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/zxd2XKenvo",24,52,0,236,0.462,1,161,212,0,212,1,0.316,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/bSdLvSPwhq",24,52,0,236,0.462,1,161,212,0,212,1,0.316,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/Q62uzVnoCG",24,52,0,236,0.462,1,161,212,0,212,1,0.316,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/vHBWQff3I4",32,60,0,216,0.533,1,161,212,0,212,1,0.348,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/9OstQbDBjd",32,60,0,216,0.533,1,161,212,0,212,1,0.348,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/vIU5U1aJxV",32,60,0,216,0.533,1,161,212,0,212,1,0.348,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/3t3txJAQXw",60,98,0,267,0.612,1,161,212,0,212,1,0.38,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/sqq2n7Hja5",60,98,0,267,0.612,1,161,212,0,212,1,0.38,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید. https://t.co/Q5hJ2midMB",60,98,0,267,0.612,1,159,212,0,212,1,0.38,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید. https://t.co/87J9Xjbgo6",11,6,0,419,1.833,1,159,489,1,489,1,0.647,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید. https://t.co/lbJftBTezL",11,6,0,419,1.833,1,159,489,1,489,1,0.647,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید. https://t.co/2QinDacjB3",11,6,0,419,1.833,1,159,489,1,489,1,0.647,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید. https://t.co/qClIJ30vRe",5,0,0,149,0,1,159,229,0,229,1,0,0
1.63E+18,انتقال آب به ارومیه,"عکس یادگاری ابراهیم رئیسی با پروژه‌ای که حسن روحانی انجام داد
پروژه تونل ۳۶ کیلومتری انتقال آب از سد کانی‌سیب به سمت دریاچه ارومیه که از سال ۱۳۹۴ کار اجرای آن آغاز و بخش اعظم آن در زمان روحانی انجام شده بود، روز جمعه ۵ اسفند ۱۴۰۱ با حضور رئیسی افتتاح شد! https://t.co/q4if4kzQkp",21038,371,40,5331,56.706,3,278,576,1,576,0,0.983,1
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید. https://t.co/Rzi6H3HScf",1,0,0,32,0,1,159,229,0,229,1,0,0
1.63E+18,انتقال آب به ارومیه,"عیب آن جمله بگفتی هنرش نیز بگو. 
""پروژه عظیم تونل ۳۶ کیلومتری انتقال آب از سد کانی سیب به سمت #دریاچه_ارومیه از سال ۱۳۹۴ کار اجرایی آن آغاز و در هشت ماه گذشته روند ترمیم و رفع مشکل آن با سرعت دنبال شده بود"". 
#اروميه 
https://t.co/4cMfVXqZSu",2406,362,21,14382,6.646,4,241,3764,10,3764,2,0.869,0
1.63E+18,انتقال آب به ارومیه,"دریاچه ارومیه جان تازه‌ای می‌گیرد.
 آب رسانی به دریاچه ارومیه با مرحله اول سامانه انتقال آب به ظرفیت ۳۰۰میلیون متر مکعب، یکی از بزرگ‌ترین طرح‌های زیست‌محیطی و سرآغاز اجرای اقدامات جدیدی برای احیای دریاچه ارومیه است.

#دریاچه_ارومیه https://t.co/0QeAiofXnq",4,9,0,7,0.444,1,255,25,0,25,1,0.308,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب به دریاچه ارومیه افتتاح شد :طرح بزرگ انتقال آب سد کانی سیب به دریاچه ارومیه با حضور رییسی افتتاح شد. این پروژه شامل ۳۶ کیلومتر تونل، ۱۱ کیلومتر کانال و ۲۸ کیومتر رودخانه گدار است. https://t.co/q6kw9qHl4S",2160,2258,0,848,0.957,0,220,1995,5,1995,0,0.489,0
1.63E+18,انتقال آب به ارومیه,"📌آیت اللّه سید ابراهیم رئیسی رئیس جمهور امروز  تونل انتقال آب ۳۶ کیلومتری به دریاچه ارومیه را افتتاح کرد
🔹حل مسئله خشک شدن دریاچه ارومیه را بگذارید کنار ابراز دلواپسی ساده دولت به صندلی پرچ شدگان
🔹ایجاد امید در مرد که مورد انتظار رهبری است را میشود در هر مسئله ای محقق کرد. https://t.co/tz0x4HE4wl",2931,2964,0,7895,0.989,2,297,246,0,246,0,0.497,0
1.63E+18,انتقال آب به ارومیه,"تروریست‌های ""قرارگاه‌ سازندگی خاتم‌الانبیاء سپاه پاسداران"" با انتقال آب به دریاچه ارومیه باعث پیشرفت ایران شدند!
مشخصه برای چی تحریم شدن دیگه؟! https://t.co/mXDYugSC6T",17379,15135,17,19723,1.148,0,167,579,1,579,0,0.535,1
1.63E+18,انتقال آب به ارومیه,امروز سامانه انتقال آب از کانی سیب به #دریاچه_ارومیه با حضور رئیس جمهور افتتاح می شود https://t.co/wzVeKomeNP,122,314,0,300,0.389,1,109,59,0,59,1,0.28,0
1.63E+18,انتقال آب به ارومیه,"گروه استان‌ها: پروژه عظیم انتقال آب به دریاچه ارومیه که بیش از ۳ هزار میلیارد تومان هزینه برای احداث آن شده و اگر با هزینه‌های امروز محاسبه شد ۱۲ هزار میلیارد تومان برای این پروژه اعتبار تخصیص داده است
#دریاچه_ارومیه",989,1405,0,7491,0.704,3,216,345,0,345,1,0.413,0
1.63E+18,انتقال آب به ارومیه,طرح انتقال آب از رودخانه زاب یكی از اقدامات مهم ستاد احیا دریاچه ارومیه به شمار می رود.#دریاچه_ارومیه https://t.co/Ejnd7Z3Kys,122,314,0,300,0.389,2,125,59,0,59,1,0.28,0
